Mod:Item:MetaData, Localized Name
gregtech:fluid_pipe_tiny:55, 微型铅流体管道
gregtech:fluid_pipe_tiny:124, 微型硅岩流体管道
gregtech:fluid_pipe_tiny:127, 微型中子素流体管道
gregtech:fluid_pipe_tiny:296, 微型铌钛合金流体管道
gregtech:fluid_pipe_tiny:1012, 微型聚乙烯（PE）流体管道
gregtech:fluid_pipe_tiny:1010, 微型聚苯并咪唑（PBI）流体管道
gregtech:fluid_pipe_tiny:1016, 微型聚四氟乙烯（PTFE）流体管道
gregtech:fluid_pipe_tiny:2037, 微型粗青铜合金流体管道
gregtech:fluid_pipe_tiny:323, 微型不锈钢流体管道
gregtech:fluid_pipe_tiny:324, 微型钢流体管道
gregtech:fluid_pipe_tiny:328, 微型锡铁合金流体管道
gregtech:fluid_pipe_tiny:113, 微型钛流体管道
gregtech:fluid_pipe_tiny:115, 微型钨流体管道
gregtech:fluid_pipe_tiny:396, 微型碳化钨流体管道
gregtech:fluid_pipe_tiny:2013, 微型钨钢流体管道
gregtech:fluid_pipe_tiny:2036, 微型钒钢流体管道
gregtech:fluid_pipe_small:2, 小型铝流体管道
gregtech:fluid_pipe_small:260, 小型青铜流体管道
gregtech:fluid_pipe_small:22, 小型铬流体管道
gregtech:fluid_pipe_small:25, 小型铜流体管道
gregtech:fluid_pipe_small:129, 小型铿铀流体管道
gregtech:fluid_pipe_small:33, 小型铕流体管道
gregtech:fluid_pipe_small:41, 小型金流体管道
gregtech:fluid_pipe_small:50, 小型铱流体管道
gregtech:fluid_pipe_small:55, 小型铅流体管道
gregtech:fluid_pipe_small:124, 小型硅岩流体管道
gregtech:fluid_pipe_small:127, 小型中子素流体管道
gregtech:fluid_pipe_small:296, 小型铌钛合金流体管道
gregtech:fluid_pipe_small:1012, 小型聚乙烯（PE）流体管道
gregtech:fluid_pipe_small:1010, 小型聚苯并咪唑（PBI）流体管道
gregtech:fluid_pipe_small:1016, 小型聚四氟乙烯（PTFE）流体管道
gregtech:fluid_pipe_small:2037, 小型粗青铜合金流体管道
gregtech:fluid_pipe_small:323, 小型不锈钢流体管道
gregtech:fluid_pipe_small:324, 小型钢流体管道
gregtech:fluid_pipe_small:328, 小型锡铁合金流体管道
gregtech:fluid_pipe_small:113, 小型钛流体管道
gregtech:fluid_pipe_small:1648, 小型防腐木流体管道
gregtech:fluid_pipe_small:115, 小型钨流体管道
gregtech:fluid_pipe_small:396, 小型碳化钨流体管道
gregtech:fluid_pipe_small:2013, 小型钨钢流体管道
gregtech:fluid_pipe_small:2036, 小型钒钢流体管道
gregtech:fluid_pipe_small:1617, 小型木流体管道
gregtech:fluid_pipe_normal:2, 铝流体管道
gregtech:fluid_pipe_normal:260, 青铜流体管道
gregtech:fluid_pipe_normal:22, 铬流体管道
gregtech:fluid_pipe_normal:25, 铜流体管道
gregtech:fluid_pipe_normal:129, 铿铀流体管道
gregtech:fluid_pipe_normal:33, 铕流体管道
gregtech:fluid_pipe_normal:41, 金流体管道
gregtech:fluid_pipe_normal:50, 铱流体管道
gregtech:fluid_pipe_normal:55, 铅流体管道
gregtech:fluid_pipe_normal:124, 硅岩流体管道
gregtech:fluid_pipe_normal:127, 中子素流体管道
gregtech:fluid_pipe_normal:296, 铌钛合金流体管道
gregtech:fluid_pipe_normal:1012, 聚乙烯（PE）流体管道
gregtech:fluid_pipe_normal:1010, 聚苯并咪唑（PBI）流体管道
gregtech:fluid_pipe_normal:1016, 聚四氟乙烯（PTFE）流体管道
gregtech:fluid_pipe_normal:2037, 粗青铜合金流体管道
gregtech:fluid_pipe_normal:323, 不锈钢流体管道
gregtech:fluid_pipe_normal:324, 钢流体管道
gregtech:fluid_pipe_normal:328, 锡铁合金流体管道
gregtech:fluid_pipe_normal:113, 钛流体管道
gregtech:fluid_pipe_normal:1648, 防腐木流体管道
gregtech:fluid_pipe_normal:115, 钨流体管道
gregtech:fluid_pipe_normal:396, 碳化钨流体管道
gregtech:fluid_pipe_normal:2013, 钨钢流体管道
gregtech:fluid_pipe_normal:2036, 钒钢流体管道
gregtech:fluid_pipe_normal:1617, 木流体管道
gregtech:fluid_pipe_large:2, 大型铝流体管道
gregtech:fluid_pipe_large:260, 大型青铜流体管道
gregtech:fluid_pipe_large:22, 大型铬流体管道
gregtech:fluid_pipe_large:25, 大型铜流体管道
gregtech:fluid_pipe_large:129, 大型铿铀流体管道
gregtech:fluid_pipe_large:33, 大型铕流体管道
gregtech:fluid_pipe_large:41, 大型金流体管道
gregtech:fluid_pipe_large:50, 大型铱流体管道
gregtech:fluid_pipe_large:55, 大型铅流体管道
gregtech:fluid_pipe_large:124, 大型硅岩流体管道
gregtech:fluid_pipe_large:127, 大型中子素流体管道
gregtech:fluid_pipe_large:296, 大型铌钛合金流体管道
gregtech:fluid_pipe_large:1012, 大型聚乙烯（PE）流体管道
gregtech:fluid_pipe_large:1010, 大型聚苯并咪唑（PBI）流体管道
gregtech:fluid_pipe_large:1016, 大型聚四氟乙烯（PTFE）流体管道
gregtech:fluid_pipe_large:2037, 大型粗青铜合金流体管道
gregtech:fluid_pipe_large:323, 大型不锈钢流体管道
gregtech:fluid_pipe_large:324, 大型钢流体管道
gregtech:fluid_pipe_large:328, 大型锡铁合金流体管道
gregtech:fluid_pipe_large:113, 大型钛流体管道
gregtech:fluid_pipe_large:1648, 大型防腐木流体管道
gregtech:fluid_pipe_large:115, 大型钨流体管道
gregtech:fluid_pipe_large:396, 大型碳化钨流体管道
gregtech:fluid_pipe_large:2013, 大型钨钢流体管道
gregtech:fluid_pipe_large:2036, 大型钒钢流体管道
gregtech:fluid_pipe_large:1617, 大型木流体管道
gregtech:fluid_pipe_huge:2, 巨型铝流体管道
gregtech:fluid_pipe_huge:260, 巨型青铜流体管道
gregtech:fluid_pipe_huge:22, 巨型铬流体管道
gregtech:fluid_pipe_huge:25, 巨型铜流体管道
gregtech:fluid_pipe_huge:129, 巨型铿铀流体管道
gregtech:fluid_pipe_huge:33, 巨型铕流体管道
gregtech:fluid_pipe_huge:41, 巨型金流体管道
gregtech:fluid_pipe_huge:50, 巨型铱流体管道
gregtech:fluid_pipe_huge:55, 巨型铅流体管道
gregtech:fluid_pipe_huge:124, 巨型硅岩流体管道
gregtech:fluid_pipe_huge:127, 巨型中子素流体管道
gregtech:fluid_pipe_huge:296, 巨型铌钛合金流体管道
gregtech:fluid_pipe_huge:1012, 巨型聚乙烯（PE）流体管道
gregtech:fluid_pipe_huge:1010, 巨型聚苯并咪唑（PBI）流体管道
gregtech:fluid_pipe_huge:1016, 巨型聚四氟乙烯（PTFE）流体管道
gregtech:fluid_pipe_huge:2037, 巨型粗青铜合金流体管道
gregtech:fluid_pipe_huge:323, 巨型不锈钢流体管道
gregtech:fluid_pipe_huge:324, 巨型钢流体管道
gregtech:fluid_pipe_huge:328, 巨型锡铁合金流体管道
gregtech:fluid_pipe_huge:113, 巨型钛流体管道
gregtech:fluid_pipe_huge:115, 巨型钨流体管道
gregtech:fluid_pipe_huge:396, 巨型碳化钨流体管道
gregtech:fluid_pipe_huge:2013, 巨型钨钢流体管道
gregtech:fluid_pipe_huge:2036, 巨型钒钢流体管道
gregtech:fluid_pipe_quadruple:2, 四重铝流体管道
gregtech:fluid_pipe_quadruple:260, 四重青铜流体管道
gregtech:fluid_pipe_quadruple:22, 四重铬流体管道
gregtech:fluid_pipe_quadruple:25, 四重铜流体管道
gregtech:fluid_pipe_quadruple:129, 四重铿铀流体管道
gregtech:fluid_pipe_quadruple:33, 四重铕流体管道
gregtech:fluid_pipe_quadruple:41, 四重金流体管道
gregtech:fluid_pipe_quadruple:50, 四重铱流体管道
gregtech:fluid_pipe_quadruple:55, 四重铅流体管道
gregtech:fluid_pipe_quadruple:124, 四重硅岩流体管道
gregtech:fluid_pipe_quadruple:127, 四重中子素流体管道
gregtech:fluid_pipe_quadruple:296, 四重铌钛合金流体管道
gregtech:fluid_pipe_quadruple:1012, 四重聚乙烯（PE）流体管道
gregtech:fluid_pipe_quadruple:1010, 四重聚苯并咪唑（PBI）流体管道
gregtech:fluid_pipe_quadruple:1016, 四重聚四氟乙烯（PTFE）流体管道
gregtech:fluid_pipe_quadruple:2037, 四重粗青铜合金流体管道
gregtech:fluid_pipe_quadruple:323, 四重不锈钢流体管道
gregtech:fluid_pipe_quadruple:324, 四重钢流体管道
gregtech:fluid_pipe_quadruple:328, 四重锡铁合金流体管道
gregtech:fluid_pipe_quadruple:113, 四重钛流体管道
gregtech:fluid_pipe_quadruple:115, 四重钨流体管道
gregtech:fluid_pipe_quadruple:396, 四重碳化钨流体管道
gregtech:fluid_pipe_quadruple:2013, 四重钨钢流体管道
gregtech:fluid_pipe_quadruple:2036, 四重钒钢流体管道
gregtech:fluid_pipe_nonuple:2, 九重铝流体管道
gregtech:fluid_pipe_nonuple:260, 九重青铜流体管道
gregtech:fluid_pipe_nonuple:22, 九重铬流体管道
gregtech:fluid_pipe_nonuple:25, 九重铜流体管道
gregtech:fluid_pipe_nonuple:129, 九重铿铀流体管道
gregtech:fluid_pipe_nonuple:33, 九重铕流体管道
gregtech:fluid_pipe_nonuple:41, 九重金流体管道
gregtech:fluid_pipe_nonuple:50, 九重铱流体管道
gregtech:fluid_pipe_nonuple:55, 九重铅流体管道
gregtech:fluid_pipe_nonuple:124, 九重硅岩流体管道
gregtech:fluid_pipe_nonuple:127, 九重中子素流体管道
gregtech:fluid_pipe_nonuple:296, 九重铌钛合金流体管道
gregtech:fluid_pipe_nonuple:1012, 九重聚乙烯（PE）流体管道
gregtech:fluid_pipe_nonuple:1010, 九重聚苯并咪唑（PBI）流体管道
gregtech:fluid_pipe_nonuple:1016, 九重聚四氟乙烯（PTFE）流体管道
gregtech:fluid_pipe_nonuple:2037, 九重粗青铜合金流体管道
gregtech:fluid_pipe_nonuple:323, 九重不锈钢流体管道
gregtech:fluid_pipe_nonuple:324, 九重钢流体管道
gregtech:fluid_pipe_nonuple:328, 九重锡铁合金流体管道
gregtech:fluid_pipe_nonuple:113, 九重钛流体管道
gregtech:fluid_pipe_nonuple:115, 九重钨流体管道
gregtech:fluid_pipe_nonuple:396, 九重碳化钨流体管道
gregtech:fluid_pipe_nonuple:2013, 九重钨钢流体管道
gregtech:fluid_pipe_nonuple:2036, 九重钒钢流体管道
gregtech:item_pipe_small:344, 小型铱锇合金物品管道
gregtech:item_pipe_small:80, 小型铂物品管道
gregtech:item_pipe_small:301, 小型玫瑰金物品管道
gregtech:item_pipe_small:1007, 小型聚氯乙烯（PVC）物品管道
gregtech:item_pipe_small:259, 小型黄铜物品管道
gregtech:item_pipe_small:274, 小型白铜物品管道
gregtech:item_pipe_small:112, 小型锡物品管道
gregtech:item_pipe_small:23, 小型钴物品管道
gregtech:item_pipe_small:302, 小型黑青铜物品管道
gregtech:item_pipe_small:277, 小型琥珀金物品管道
gregtech:item_pipe_small:290, 小型镁铝合金物品管道
gregtech:item_pipe_small:3, 小型镅物品管道
gregtech:item_pipe_small:75, 小型锇物品管道
gregtech:item_pipe_small:300, 小型标准纯银物品管道
gregtech:item_pipe_small:331, 小型哈氏合金物品管道
gregtech:item_pipe_small:2014, 小型钴黄铜物品管道
gregtech:item_pipe_small:69, 小型镍物品管道
gregtech:item_pipe_normal:344, 铱锇合金物品管道
gregtech:item_pipe_normal:80, 铂物品管道
gregtech:item_pipe_normal:301, 玫瑰金物品管道
gregtech:item_pipe_normal:1007, 聚氯乙烯（PVC）物品管道
gregtech:item_pipe_normal:259, 黄铜物品管道
gregtech:item_pipe_normal:274, 白铜物品管道
gregtech:item_pipe_normal:112, 锡物品管道
gregtech:item_pipe_normal:23, 钴物品管道
gregtech:item_pipe_normal:302, 黑青铜物品管道
gregtech:item_pipe_normal:277, 琥珀金物品管道
gregtech:item_pipe_normal:290, 镁铝合金物品管道
gregtech:item_pipe_normal:3, 镅物品管道
gregtech:item_pipe_normal:75, 锇物品管道
gregtech:item_pipe_normal:300, 标准纯银物品管道
gregtech:item_pipe_normal:331, 哈氏合金物品管道
gregtech:item_pipe_normal:2014, 钴黄铜物品管道
gregtech:item_pipe_normal:69, 镍物品管道
gregtech:item_pipe_large:344, 大型铱锇合金物品管道
gregtech:item_pipe_large:80, 大型铂物品管道
gregtech:item_pipe_large:301, 大型玫瑰金物品管道
gregtech:item_pipe_large:1007, 大型聚氯乙烯（PVC）物品管道
gregtech:item_pipe_large:259, 大型黄铜物品管道
gregtech:item_pipe_large:274, 大型白铜物品管道
gregtech:item_pipe_large:112, 大型锡物品管道
gregtech:item_pipe_large:23, 大型钴物品管道
gregtech:item_pipe_large:302, 大型黑青铜物品管道
gregtech:item_pipe_large:277, 大型琥珀金物品管道
gregtech:item_pipe_large:290, 大型镁铝合金物品管道
gregtech:item_pipe_large:3, 大型镅物品管道
gregtech:item_pipe_large:75, 大型锇物品管道
gregtech:item_pipe_large:300, 大型标准纯银物品管道
gregtech:item_pipe_large:331, 大型哈氏合金物品管道
gregtech:item_pipe_large:2014, 大型钴黄铜物品管道
gregtech:item_pipe_large:69, 大型镍物品管道
gregtech:item_pipe_huge:344, 巨型铱锇合金物品管道
gregtech:item_pipe_huge:80, 巨型铂物品管道
gregtech:item_pipe_huge:301, 巨型玫瑰金物品管道
gregtech:item_pipe_huge:1007, 巨型聚氯乙烯（PVC）物品管道
gregtech:item_pipe_huge:259, 巨型黄铜物品管道
gregtech:item_pipe_huge:274, 巨型白铜物品管道
gregtech:item_pipe_huge:112, 巨型锡物品管道
gregtech:item_pipe_huge:23, 巨型钴物品管道
gregtech:item_pipe_huge:302, 巨型黑青铜物品管道
gregtech:item_pipe_huge:277, 巨型琥珀金物品管道
gregtech:item_pipe_huge:290, 巨型镁铝合金物品管道
gregtech:item_pipe_huge:3, 巨型镅物品管道
gregtech:item_pipe_huge:75, 巨型锇物品管道
gregtech:item_pipe_huge:300, 巨型标准纯银物品管道
gregtech:item_pipe_huge:331, 巨型哈氏合金物品管道
gregtech:item_pipe_huge:2014, 巨型钴黄铜物品管道
gregtech:item_pipe_huge:69, 巨型镍物品管道
gregtech:item_pipe_small_restrictive:344, 小型加固铱锇合金物品管道
gregtech:item_pipe_small_restrictive:80, 小型加固铂物品管道
gregtech:item_pipe_small_restrictive:301, 小型加固玫瑰金物品管道
gregtech:item_pipe_small_restrictive:1007, 小型加固聚氯乙烯（PVC）物品管道
gregtech:item_pipe_small_restrictive:259, 小型加固黄铜物品管道
gregtech:item_pipe_small_restrictive:274, 小型加固白铜物品管道
gregtech:item_pipe_small_restrictive:112, 小型加固锡物品管道
gregtech:item_pipe_small_restrictive:23, 小型加固钴物品管道
gregtech:item_pipe_small_restrictive:302, 小型加固黑青铜物品管道
gregtech:item_pipe_small_restrictive:277, 小型加固琥珀金物品管道
gregtech:item_pipe_small_restrictive:290, 小型加固镁铝合金物品管道
gregtech:item_pipe_small_restrictive:3, 小型加固镅物品管道
gregtech:item_pipe_small_restrictive:75, 小型加固锇物品管道
gregtech:item_pipe_small_restrictive:300, 小型加固标准纯银物品管道
gregtech:item_pipe_small_restrictive:331, 小型加固哈氏合金物品管道
gregtech:item_pipe_small_restrictive:2014, 小型加固钴黄铜物品管道
gregtech:item_pipe_small_restrictive:69, 小型加固镍物品管道
gregtech:item_pipe_normal_restrictive:344, 加固铱锇合金物品管道
gregtech:item_pipe_normal_restrictive:80, 加固铂物品管道
gregtech:item_pipe_normal_restrictive:301, 加固玫瑰金物品管道
gregtech:item_pipe_normal_restrictive:1007, 加固聚氯乙烯（PVC）物品管道
gregtech:item_pipe_normal_restrictive:259, 加固黄铜物品管道
gregtech:item_pipe_normal_restrictive:274, 加固白铜物品管道
gregtech:item_pipe_normal_restrictive:112, 加固锡物品管道
gregtech:item_pipe_normal_restrictive:23, 加固钴物品管道
gregtech:item_pipe_normal_restrictive:302, 加固黑青铜物品管道
gregtech:item_pipe_normal_restrictive:277, 加固琥珀金物品管道
gregtech:item_pipe_normal_restrictive:290, 加固镁铝合金物品管道
gregtech:item_pipe_normal_restrictive:3, 加固镅物品管道
gregtech:item_pipe_normal_restrictive:75, 加固锇物品管道
gregtech:item_pipe_normal_restrictive:300, 加固标准纯银物品管道
gregtech:item_pipe_normal_restrictive:331, 加固哈氏合金物品管道
gregtech:item_pipe_normal_restrictive:2014, 加固钴黄铜物品管道
gregtech:item_pipe_normal_restrictive:69, 加固镍物品管道
gregtech:item_pipe_large_restrictive:344, 大型加固铱锇合金物品管道
gregtech:item_pipe_large_restrictive:80, 大型加固铂物品管道
gregtech:item_pipe_large_restrictive:301, 大型加固玫瑰金物品管道
gregtech:item_pipe_large_restrictive:1007, 大型加固聚氯乙烯（PVC）物品管道
gregtech:item_pipe_large_restrictive:259, 大型加固黄铜物品管道
gregtech:item_pipe_large_restrictive:274, 大型加固白铜物品管道
gregtech:item_pipe_large_restrictive:112, 大型加固锡物品管道
gregtech:item_pipe_large_restrictive:23, 大型加固钴物品管道
gregtech:item_pipe_large_restrictive:302, 大型加固黑青铜物品管道
gregtech:item_pipe_large_restrictive:277, 大型加固琥珀金物品管道
gregtech:item_pipe_large_restrictive:290, 大型加固镁铝合金物品管道
gregtech:item_pipe_large_restrictive:3, 大型加固镅物品管道
gregtech:item_pipe_large_restrictive:75, 大型加固锇物品管道
gregtech:item_pipe_large_restrictive:300, 大型加固标准纯银物品管道
gregtech:item_pipe_large_restrictive:331, 大型加固哈氏合金物品管道
gregtech:item_pipe_large_restrictive:2014, 大型加固钴黄铜物品管道
gregtech:item_pipe_large_restrictive:69, 大型加固镍物品管道
gregtech:item_pipe_huge_restrictive:344, 巨型加固铱锇合金物品管道
gregtech:item_pipe_huge_restrictive:80, 巨型加固铂物品管道
gregtech:item_pipe_huge_restrictive:301, 巨型加固玫瑰金物品管道
gregtech:item_pipe_huge_restrictive:1007, 巨型加固聚氯乙烯（PVC）物品管道
gregtech:item_pipe_huge_restrictive:259, 巨型加固黄铜物品管道
gregtech:item_pipe_huge_restrictive:274, 巨型加固白铜物品管道
gregtech:item_pipe_huge_restrictive:112, 巨型加固锡物品管道
gregtech:item_pipe_huge_restrictive:23, 巨型加固钴物品管道
gregtech:item_pipe_huge_restrictive:302, 巨型加固黑青铜物品管道
gregtech:item_pipe_huge_restrictive:277, 巨型加固琥珀金物品管道
gregtech:item_pipe_huge_restrictive:290, 巨型加固镁铝合金物品管道
gregtech:item_pipe_huge_restrictive:3, 巨型加固镅物品管道
gregtech:item_pipe_huge_restrictive:75, 巨型加固锇物品管道
gregtech:item_pipe_huge_restrictive:300, 巨型加固标准纯银物品管道
gregtech:item_pipe_huge_restrictive:331, 巨型加固哈氏合金物品管道
gregtech:item_pipe_huge_restrictive:2014, 巨型加固钴黄铜物品管道
gregtech:item_pipe_huge_restrictive:69, 巨型加固镍物品管道
gregtech:optical_pipe_normal:0, 光缆
gregtech:laser_pipe_normal:0, 激光传导线缆
gregtech:ld_item_pipe, 长距离物品管道
gregtech:ld_fluid_pipe, 长距离流体管道
gregtech:hermetic_casing:0, 密封机械方块 I
gregtech:hermetic_casing:1, 密封机械方块 II
gregtech:hermetic_casing:2, 密封机械方块 III
gregtech:hermetic_casing:3, 密封机械方块 IV
gregtech:hermetic_casing:4, 密封机械方块 V
gregtech:hermetic_casing:5, 密封机械方块 VI
gregtech:hermetic_casing:6, 密封机械方块 VII
gregtech:hermetic_casing:7, 密封机械方块 VIII
gregtech:hermetic_casing:8, 密封机械方块 IX
